14861.06
9128.2
13082.73
13211.41
14851.26
14350.82
12445.34
14103.06
14161.76
14346.07
14042.12
13837.4
13987.59
14849.21
14244.1
14158.42
14211.49
15075.79
15031.31
13549.46
13339.26
13474.69
13185.67
13713.45
14856.34
13098.31
15168.52
